2023-03-24T11:12:19.0986717 45000 2000
2023-03-24T11:12:19.6081396 19000 799
2023-03-24T11:12:20.1202121 3200000 136000
2023-03-24T11:12:20.3688834 27000 1100
2023-03-24T11:12:21.0327789 17000000 695000
2023-03-24T11:12:21.1310312 126000 5100
2023-03-24T11:12:21.4011661 592000 24000
2023-03-24T11:12:21.4048776 25000 993
2023-03-24T11:12:21.5001096 12000 460
2023-03-24T11:12:22.2603040 7200 279
2023-03-24T11:12:22.5522157 17000 650
2023-03-24T11:12:22.7049904 28000 1100
2023-03-24T11:12:22.7886905 18000 688
2023-03-24T11:12:23.8950942 1400000 52000
2023-03-24T11:12:23.9576839 31000 1100
2023-03-24T11:12:24.0616279 101000 3600
2023-03-24T11:12:24.4314056 181000 6500
2023-03-24T11:12:25.5792251 6000 203
2023-03-24T11:12:40.8495808 128000 2900
2023-03-24T11:12:40.8503817 20000 454
2023-03-24T11:12:41.6239313 2300000 51000
2023-03-24T11:12:42.0063034 15000 323
2023-03-24T11:12:42.1201991 1100000 25000
2023-03-24T11:12:42.3942961 189000 4100
2023-03-24T11:12:42.3969158 62000 1400
2023-03-24T11:12:43.1375223 2500 53
2023-03-24T11:12:43.1874719 187000 4000
2023-03-24T11:12:43.6523263 135000 2900
2023-03-24T11:12:43.7804965 61000 1300
2023-03-24T11:12:44.5263324 70000 1400
2023-03-24T11:12:44.5704735 738000 15000
2023-03-24T11:12:44.5988432 56000 1200
2023-03-24T11:12:45.4342065 281000 5700
2023-03-24T11:12:45.7148197 8500 171
2023-03-24T11:12:45.8027716 35000 699
2023-03-24T11:12:45.8742438 41000 831
2023-03-24T11:12:46.3382494 1200000 25000
2023-03-24T11:13:04.2287216 1500 81
2023-03-24T11:13:05.9151149 9000 5400
2023-03-24T11:13:07.6095262 15000 9000
2023-03-24T11:13:09.2859311 3400 2000
2023-03-24T11:13:26.4789982 2600 153
2023-03-24T11:13:28.1681275 2000 1200
2023-03-24T11:13:29.8566242 3000 1800
2023-03-24T11:13:31.5638047 1900 1100
2023-03-24T11:13:48.7916668 9000 520
2023-03-24T11:13:50.5096380 3900 2300
2023-03-24T11:13:52.1916365 492 292
2023-03-24T11:14:09.4261601 5700 332
2023-03-24T11:14:11.1814367 998 570
2023-03-24T11:14:12.8753349 6900 4000
2023-03-24T11:14:14.5645966 3100 1900
2023-03-24T11:14:31.7646835 2000 115
2023-03-24T11:14:33.4507325 2600 1600
2023-03-24T11:14:35.1345826 1900 1100
2023-03-24T11:14:36.8748809 1600 907
2023-03-24T11:14:54.0807017 1900 113
2023-03-24T11:14:55.7743799 6700 4000
2023-03-24T11:14:57.4684628 1900 1100
2023-03-24T11:15:14.7150029 1800 101
2023-03-24T11:15:16.4828074 1400 814
2023-03-24T11:15:18.1656060 424 252
2023-03-24T11:15:19.8482084 3900 2300
2023-03-24T11:15:36.9658658 1700 99
2023-03-24T11:15:38.6563075 2100 1200
2023-03-24T11:15:40.3882102 2000 1200
