"junit/junit/4.12/junit-4.12.pom";24000;83000
"log4j/log4j/1.2.12/log4j-1.2.12.jar";358000;267000
"log4j/log4j/1.2.12/log4j-1.2.12.pom";145;533
"net/bytebuddy/byte-buddy/1.9.3/byte-buddy-1.9.3.jar";3200000;2900000
"net/bytebuddy/byte-buddy/1.9.3/byte-buddy-1.9.3.pom";10000;34000
"net/bytebuddy/byte-buddy-agent/1.9.3/byte-buddy-agent-1.9.3.jar";43000;57000
"net/bytebuddy/byte-buddy-agent/1.9.3/byte-buddy-agent-1.9.3.pom";6000;20000
"net/bytebuddy/byte-buddy-parent/1.9.3/byte-buddy-parent-1.9.3.pom";34000;114000
"net/java/dev/jna/jna/4.5.1/jna-4.5.1.jar";1400000;839000
"net/java/dev/jna/jna/4.5.1/jna-4.5.1.pom";1600;5300
"net/java/dev/jna/jna-platform/4.5.1/jna-platform-4.5.1.jar";2300000;1100000
"net/java/dev/jna/jna-platform/4.5.1/jna-platform-4.5.1.pom";1800;6500
"net/java/jvnet-parent/1/jvnet-parent-1.pom";4700;16000
"net/java/jvnet-parent/3/jvnet-parent-3.pom";4800;18000
"net/java/jvnet-parent/4/jvnet-parent-4.pom";7800;27000
"net/java/jvnet-parent/5/jvnet-parent-5.pom";8900;33000
"org/apache/apache/10/apache-10.pom";15000;47000
"org/apache/apache/11/apache-11.pom";15000;50000
"org/apache/apache/13/apache-13.pom";14000;49000
"org/apache/apache/18/apache-18.pom";16000;59000
"org/apache/apache/19/apache-19.pom";15000;58000
"org/apache/apache/3/apache-3.pom";3400;11000
"org/apache/apache/4/apache-4.pom";4500;15000
"org/apache/apache/5/apache-5.pom";4100;14000
"org/apache/apache/7/apache-7.pom";14000;53000
"org/apache/commons/commons-compress/1.18/commons-compress-1.18.jar";592000;423000
"org/apache/commons/commons-compress/1.18/commons-compress-1.18.pom";18000;60000
"org/apache/commons/commons-parent/47/commons-parent-47.pom";78000;245000
"org/apache/maven/doxia/doxia/1.0-alpha-7/doxia-1.0-alpha-7.pom";3900;14000
"org/apache/maven/doxia/doxia-sink-api/1.0-alpha-7/doxia-sink-api-1.0-alpha-7.jar";5900;12000
"org/apache/maven/doxia/doxia-sink-api/1.0-alpha-7/doxia-sink-api-1.0-alpha-7.pom";424;1500
"org/apache/maven/maven/2.0.6/maven-2.0.6.pom";9000;31000
"org/apache/maven/maven/2.0.9/maven-2.0.9.pom";19000;74000
"org/apache/maven/maven/2.2.1/maven-2.2.1.pom";22000;79000
"org/apache/maven/maven-archiver/2.5/maven-archiver-2.5.jar";22000;72000
"org/apache/maven/maven-archiver/2.5/maven-archiver-2.5.pom";4500;17000
"org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.jar";87000;123000
"org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom";1600;5600
"org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.jar";89000;279000
"org/apache/maven/maven-artifact/2.0.9/maven-artifact-2.0.9.pom";1600;5800
"org/apache/maven/maven-artifact/2.2.1/maven-artifact-2.2.1.jar";80000;161000
"org/apache/maven/maven-artifact/2.2.1/maven-artifact-2.2.1.pom";1600;5500
"org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.jar";57000;181000
"org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.pom";2600;9400
"org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.jar";58000;81000
"org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.pom";2700;9400
"org/apache/maven/maven-artifact-manager/2.2.1/maven-artifact-manager-2.2.1.jar";68000;89000
"org/apache/maven/maven-artifact-manager/2.2.1/maven-artifact-manager-2.2.1.pom";3100;11000
"org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.jar";152000;475000
"org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.pom";6700;24000
"org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.jar";160000;502000
"org/apache/maven/maven-core/2.0.9/maven-core-2.0.9.pom";7800;28000
"org/apache/maven/maven-core/2.2.1/maven-core-2.2.1.jar";178000;184000
"org/apache/maven/maven-core/2.2.1/maven-core-2.2.1.pom";12000;40000
"org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.jar";14000;27000
"org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.pom";1700;5900
"org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.jar";14000;27000
"org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.pom";1700;6200
"org/apache/maven/maven-error-diagnostics/2.2.1/maven-error-diagnostics-2.2.1.jar";13000;11000
"org/apache/maven/maven-error-diagnostics/2.2.1/maven-error-diagnostics-2.2.1.pom";1700;5900
"org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.jar";86000;97000
"org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.pom";3000;9700
"org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.jar";87000;168000
"org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom";3100;12000
"org/apache/maven/maven-model/2.2.1/maven-model-2.2.1.jar";88000;91000
"org/apache/maven/maven-model/2.2.1/maven-model-2.2.1.pom";3200;11000
"org/apache/maven/maven-monitor/2.0.6/maven-monitor-2.0.6.jar";10000;12000
"org/apache/maven/maven-monitor/2.0.6/maven-monitor-2.0.6.pom";1300;4300
"org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.jar";10000;15000
"org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom";1300;4600
"org/apache/maven/maven-monitor/2.2.1/maven-monitor-2.2.1.jar";10000;7800
"org/apache/maven/maven-monitor/2.2.1/maven-monitor-2.2.1.pom";1300;4300
"org/apache/maven/maven-parent/11/maven-parent-11.pom";32000;116000
"org/apache/maven/maven-parent/16/maven-parent-16.pom";23000;82000
"org/apache/maven/maven-parent/21/maven-parent-21.pom";26000;99000
"org/apache/maven/maven-parent/22/maven-parent-22.pom";30000;103000
"org/apache/maven/maven-parent/23/maven-parent-23.pom";33000;112000
"org/apache/maven/maven-parent/30/maven-parent-30.pom";41000;155000
"org/apache/maven/maven-parent/31/maven-parent-31.pom";43000;136000
"org/apache/maven/maven-parent/5/maven-parent-5.pom";15000;55000
"org/apache/maven/maven-parent/8/maven-parent-8.pom";24000;83000
"org/apache/maven/maven-parent/9/maven-parent-9.pom";33000;113000
"org/apache/maven/maven-plugin-api/2.0.6/maven-plugin-api-2.0.6.jar";13000;46000
"org/apache/maven/maven-plugin-api/2.0.6/maven-plugin-api-2.0.6.pom";1500;5300
"org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.jar";13000;45000
"org/apache/maven/maven-plugin-api/2.0.9/maven-plugin-api-2.0.9.pom";1500;5900
"org/apache/maven/maven-plugin-api/2.2.1/maven-plugin-api-2.2.1.jar";12000;43000
"org/apache/maven/maven-plugin-api/2.2.1/maven-plugin-api-2.2.1.pom";1500;5200
"org/apache/maven/maven-plugin-descriptor/2.0.6/maven-plugin-descriptor-2.0.6.jar";37000;53000
"org/apache/maven/maven-plugin-descriptor/2.0.6/maven-plugin-descriptor-2.0.6.pom";2000;7400
"org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.jar";37000;53000
"org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom";2100;7500
"org/apache/maven/maven-plugin-descriptor/2.2.1/maven-plugin-descriptor-2.2.1.jar";39000;76000
"org/apache/maven/maven-plugin-descriptor/2.2.1/maven-plugin-descriptor-2.2.1.pom";2100;7500
"org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.jar";21000;42000
"org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.pom";1900;6600
"org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.jar";21000;46000
"org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom";2000;7300
"org/apache/maven/maven-plugin-parameter-documenter/2.2.1/maven-plugin-parameter-documenter-2.2.1.jar";22000;23000
"org/apache/maven/maven-plugin-parameter-documenter/2.2.1/maven-plugin-parameter-documenter-2.2.1.pom";2000;6800
"org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.jar";29000;97000
"org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.pom";1900;6700
"org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.jar";29000;41000
"org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom";2000;7200
"org/apache/maven/maven-plugin-registry/2.2.1/maven-plugin-registry-2.2.1.jar";30000;35000
"org/apache/maven/maven-plugin-registry/2.2.1/maven-plugin-registry-2.2.1.pom";1900;6500
"org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.jar";35000;118000
"org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.pom";2000;6800
"org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.jar";35000;69000
"org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom";2000;131
"org/apache/maven/maven-profile/2.2.1/maven-profile-2.2.1.jar";35000;47000
"org/apache/maven/maven-profile/2.2.1/maven-profile-2.2.1.pom";2200;6800
"org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.jar";116000;363000
"org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.pom";2600;9000
"org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.jar";122000;177000
"org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.pom";2700;9700
"org/apache/maven/maven-project/2.2.1/maven-project-2.2.1.jar";156000;243000
"org/apache/maven/maven-project/2.2.1/maven-project-2.2.1.pom";2800;9900
"org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.jar";24000;48000
"org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom";1900;6700
"org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.jar";25000;49000
"org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.pom";1900;6600
"org/apache/maven/maven-repository-metadata/2.2.1/maven-repository-metadata-2.2.1.jar";26000;22000
"org/apache/maven/maven-repository-metadata/2.2.1/maven-repository-metadata-2.2.1.pom";1900;6600
"org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.jar";49000;56000
"org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.pom";2000;6700
"org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.jar";49000;155000
"org/apache/maven/maven-settings/2.0.9/maven-settings-2.0.9.pom";2100;7200
"org/apache/maven/maven-settings/2.2.1/maven-settings-2.2.1.jar";49000;65000
"org/apache/maven/maven-settings/2.2.1/maven-settings-2.2.1.pom";2200;7800
"org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.jar";33000;36000
"org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom";3400;12000
"org/apache/maven/maven-toolchain/2.2.1/maven-toolchain-2.2.1.jar";38000;27000
"org/apache/maven/maven-toolchain/2.2.1/maven-toolchain-2.2.1.pom";3300;12000
"org/apache/maven/plugins/maven-clean-plugin/2.5/maven-clean-plugin-2.5.jar";25000;79000
"org/apache/maven/plugins/maven-clean-plugin/2.5/maven-clean-plugin-2.5.pom";3900;13000
"org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar";43000;141000
"org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.pom";10000;35000
"org/apache/maven/plugins/maven-failsafe-plugin/2.22.0/maven-failsafe-plugin-2.22.0.jar";294000;891000
"org/apache/maven/plugins/maven-failsafe-plugin/2.22.0/maven-failsafe-plugin-2.22.0.pom";12000;38000
"org/apache/maven/plugins/maven-plugins/22/maven-plugins-22.pom";13000;45000
"org/apache/maven/plugins/maven-plugins/23/maven-plugins-23.pom";9200;31000
"org/apache/maven/plugins/maven-plugins/24/maven-plugins-24.pom";11000;37000
"org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar";30000;95000
"org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.pom";8100;31000
"org/apache/maven/plugins/maven-surefire-plugin/2.22.0/maven-surefire-plugin-2.22.0.jar";41000;135000
"org/apache/maven/plugins/maven-surefire-plugin/2.22.0/maven-surefire-plugin-2.22.0.pom";5000;18000
"org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.jar";79000;255000
"org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.pom";6500;22000
"org/apache/maven/plugin-tools/maven-plugin-annotations/3.5/maven-plugin-annotations-3.5.jar";14000;50000
"org/apache/maven/plugin-tools/maven-plugin-annotations/3.5/maven-plugin-annotations-3.5.pom";1700;6100
